charge,coordinate,casno,udex,state,atom2ECA,config,atom1ECA
0,15,353366,1,1,1,1,6
0,15,353366,2,1,1,1,6
0,1,353504,1,1,3,1,2
0,1,353504,2,1,4,1,2
0,2,353504,1,1,2,1,1
0,3,353504,1,1,2,1,3
0,4,353504,1,1,2,1,1
0,4,353504,2,1,2,1,1
0,1,353855,1,1,3,1,2
0,2,353855,1,1,4,1,1
0,2,353855,2,1,5,1,1
0,2,353855,3,1,6,1,1
0,3,353855,1,1,2,1,1
0,4,353855,1,1,1,1,4
0,4,353855,2,1,1,1,4
0,4,353855,3,1,1,1,5
0,5,353855,1,1,1,1,2
0,5,353855,2,1,1,1,2
0,5,353855,3,1,1,1,2
0,1,359115,1,1,2,1,1
0,2,359115,1,1,3,1,1
0,2,359115,2,1,4,1,1
0,3,359115,1,1,5,1,2
0,4,359115,1,1,6,1,2
0,5,359115,1,1,1,1,2
0,6,359115,1,1,1,1,2
0,7,359115,1,1,1,1,3
0,8,359115,1,1,2,1,1
0,9,359115,1,1,2,1,1
0,10,359115,1,1,2,1,5
0,1,373911,1,1,4,1,1
0,1,373911,2,1,5,1,1
0,1,373911,3,1,6,1,1
0,2,373911,1,1,2,1,1
0,3,373911,1,1,3,1,2
0,4,373911,1,1,1,1,4
0,4,373911,2,1,1,1,4
0,4,373911,3,1,1,1,5
0,5,373911,1,1,2,1,1
0,1,392563,1,1,2,1,1
0,1,392563,2,1,3,1,2
0,1,392563,3,1,4,1,3
0,1,392563,4,1,5,1,4
0,1,392563,5,1,6,1,5
0,1,392563,6,1,6,1,1
0,2,392563,1,1,7,1,1
0,2,392563,2,1,8,1,2
0,2,392563,3,1,9,1,3
0,2,392563,4,1,10,1,4
0,2,392563,5,1,11,1,5
0,2,392563,6,1,12,1,6
0,3,392563,1,1,2,1,1
0,3,392563,2,1,3,1,2
0,3,392563,3,1,4,1,3
0,3,392563,4,1,5,1,4
0,3,392563,5,1,6,1,5
0,3,392563,6,1,1,1,6
0,4,392563,1,1,2,1,1
0,4,392563,2,1,2,1,3
0,4,392563,3,1,3,1,2
0,4,392563,4,1,3,1,4
0,4,392563,5,1,4,1,3
0,4,392563,6,1,4,1,5
0,4,392563,7,1,5,1,4
0,4,392563,8,1,5,1,6
0,4,392563,9,1,6,1,5
0,4,392563,10,1,6,1,1
0,4,392563,11,1,1,1,6
0,4,392563,12,1,1,1,2
0,1,420042,1,1,4,1,3
0,1,420042,2,1,5,1,3
0,2,420042,1,1,3,1,4
0,1,420122,1,1,3,1,2
0,2,420122,1,1,4,1,2
0,2,420122,2,1,5,1,2
0,2,420122,3,1,6,1,3
0,2,420122,4,1,7,1,3
0,3,420122,1,1,2,1,1
0,3,420122,2,1,3,1,1
0,4,420122,1,1,2,1,4
0,4,420122,2,1,3,1,6
0,5,420122,1,1,1,1,2
0,6,420122,1,1,2,1,1
0,6,420122,2,1,3,1,1
0,7,420122,1,1,3,1,2
0,7,420122,2,1,3,1,2
0,7,420122,3,1,2,1,3
0,7,420122,4,1,2,1,3
0,1,420462,1,1,2,1,1
0,2,420462,1,1,6,1,2
0,2,420462,2,1,7,1,2
0,2,420462,3,1,8,1,2
0,3,420462,1,1,3,1,1
0,3,420462,2,1,4,1,1
0,3,420462,3,1,5,1,1
0,4,420462,1,1,2,1,1
0,4,420462,2,1,2,1,1
0,4,420462,3,1,2,1,1
0,5,420462,1,1,1,1,2
0,5,420462,2,1,1,1,2
0,5,420462,3,1,1,1,2
0,6,420462,1,1,2,1,6
0,6,420462,2,1,2,1,6
0,6,420462,3,1,2,1,7
0,7,420462,1,1,1,1,3
0,7,420462,2,1,1,1,3
0,7,420462,3,1,1,1,4
0,1,431038,1,1,10,1,9
0,1,431038,2,1,12,1,11
0,2,431038,1,1,9,1,5
0,2,431038,2,1,11,1,1
0,3,431038,1,1,2,1,1
0,3,431038,2,1,3,1,1
0,3,431038,3,1,4,1,1
0,3,431038,4,1,6,1,5
0,3,431038,5,1,7,1,5
0,3,431038,6,1,8,1,5
0,4,431038,1,1,11,1,1
0,4,431038,2,1,11,1,9
0,4,431038,3,1,9,1,5
0,4,431038,4,1,9,1,10
0,5,431038,1,1,11,1,1
0,5,431038,2,1,9,1,5
0,6,431038,1,1,5,1,6
0,6,431038,2,1,5,1,7
0,6,431038,3,1,5,1,8
0,6,431038,4,1,1,1,2
0,6,431038,5,1,1,1,3
0,6,431038,6,1,1,1,4
0,1,460128,1,1,5,1,3
0,1,460128,2,1,6,1,4
0,2,460128,1,1,3,1,1
0,2,460128,2,1,4,1,2
0,3,460128,1,1,2,1,1
0,1,460195,1,1,2,1,1
0,2,460195,1,1,3,1,1
0,2,460195,2,1,4,1,2
0,3,460195,1,1,1,1,2
0,3,460195,2,1,2,1,1
0,1,462066,1,1,3,1,2
0,1,462066,2,1,4,1,2
0,2,462066,1,1,5,1,3
0,2,462066,2,1,6,1,4
0,3,462066,1,1,7,1,5
0,3,462066,2,1,7,1,6
0,4,462066,1,1,2,1,1
0,5,462066,1,1,8,1,3
0,5,462066,2,1,9,1,4
0,6,462066,1,1,10,1,5
0,6,462066,2,1,11,1,6
0,7,462066,1,1,12,1,7
0,8,462066,1,1,2,1,3
0,9,462066,1,1,3,1,2
0,9,462066,2,1,4,1,2
0,10,462066,1,1,5,1,3
0,10,462066,2,1,6,1,4
0,11,462066,1,1,7,1,5
0,12,462066,1,1,3,1,2
0,12,462066,2,1,4,1,2
0,13,462066,1,1,5,1,7
0,13,462066,2,1,6,1,7
0,1,463490,1,1,2,1,1
0,1,463490,2,1,3,1,1
0,2,463490,1,1,4,1,2
0,2,463490,2,1,5,1,2
0,2,463490,3,1,6,1,3
0,2,463490,4,1,7,1,3
0,3,463490,1,1,2,1,4
0,3,463490,2,1,3,1,6
0,4,463490,1,1,2,1,1
0,4,463490,2,1,2,1,1
0,4,463490,3,1,3,1,1
0,4,463490,4,1,3,1,1
0,1,463514,1,1,3,1,2
0,2,463514,1,1,2,1,1
0,3,463514,1,1,4,1,1
0,3,463514,2,1,5,1,1
0,4,463514,1,1,1,1,4
0,5,463514,1,1,1,1,2
0,5,463514,2,1,1,1,2
0,1,463581,1,1,2,1,1
0,2,463581,1,1,3,1,1
0,3,463581,1,1,1,1,2
0,1,463821,1,1,2,1,1
0,1,463821,2,1,3,1,1
0,1,463821,3,1,4,1,1
0,1,463821,4,1,5,1,1
0,2,463821,1,1,6,1,2
0,2,463821,2,1,7,1,2
0,2,463821,3,1,8,1,2
0,2,463821,4,1,10,1,3
0,2,463821,5,1,11,1,3
0,2,463821,6,1,9,1,3
0,2,463821,7,1,13,1,4
0,2,463821,8,1,12,1,4
0,2,463821,9,1,14,1,4
0,2,463821,10,1,16,1,5
0,2,463821,11,1,17,1,5
0,2,463821,12,1,15,1,5
0,3,463821,1,1,2,1,1
0,3,463821,2,1,2,1,1
0,3,463821,3,1,2,1,1
0,3,463821,4,1,3,1,1
0,3,463821,5,1,3,1,1
0,3,463821,6,1,3,1,1
0,3,463821,7,1,4,1,1
0,3,463821,8,1,4,1,1
0,3,463821,9,1,4,1,1
0,3,463821,10,1,5,1,1
0,3,463821,11,1,5,1,1
0,3,463821,12,1,5,1,1
0,4,463821,1,1,5,1,16
0,4,463821,2,1,5,1,16
0,4,463821,3,1,5,1,17
0,4,463821,4,1,2,1,7
0,4,463821,5,1,2,1,6
0,4,463821,6,1,2,1,6
0,4,463821,7,1,3,1,9
0,4,463821,8,1,3,1,9
0,4,463821,9,1,3,1,10
0,4,463821,10,1,4,1,12
0,4,463821,11,1,4,1,12
0,4,463821,12,1,4,1,13
0,1,497201,1,1,2,1,1
0,2,497201,1,1,3,1,1
0,2,497201,2,1,4,1,1
0,3,497201,1,1,5,1,3
0,3,497201,2,1,6,1,4
0,4,497201,1,1,6,1,5
0,5,497201,1,1,9,1,3
0,5,497201,2,1,10,1,4
0,6,497201,1,1,11,1,5
0,6,497201,2,1,12,1,6
0,7,497201,1,1,7,1,2
0,7,497201,2,1,8,1,2
0,8,497201,1,1,1,1,3
0,9,497201,1,1,3,1,1
0,9,497201,2,1,4,1,1
0,10,497201,1,1,5,1,3
0,10,497201,2,1,6,1,4
0,11,497201,1,1,3,1,1
0,11,497201,2,1,4,1,1
0,12,497201,1,1,5,1,3
0,12,497201,2,1,6,1,4
0,13,497201,1,1,2,1,7
0,1,497267,1,1,2,1,1
0,1,497267,2,1,3,1,1
0,1,497267,3,1,4,1,1
0,1,497267,4,1,6,1,5
0,1,497267,5,1,10,1,9
0,1,497267,6,1,11,1,9
0,1,497267,7,1,13,1,12
0,1,497267,8,1,14,1,12
0,2,497267,1,1,5,1,1
0,2,497267,2,1,12,1,9
0,3,497267,1,1,7,1,5
0,3,497267,2,1,8,1,5
0,4,497267,1,1,12,1,7
0,4,497267,2,1,9,1,8
0,5,497267,1,1,5,1,1
0,5,497267,2,1,5,1,1
0,6,497267,1,1,1,1,2
0,6,497267,2,1,1,1,2
0,6,497267,3,1,1,1,3
0,6,497267,4,1,9,1,10
0,6,497267,5,1,12,1,13
0,1,503173,1,1,5,1,3
0,1,503173,2,1,6,1,3
0,1,503173,3,1,7,1,3
0,1,503173,4,1,8,1,4
0,1,503173,5,1,9,1,4
0,1,503173,6,1,10,1,4
0,2,503173,1,1,3,1,1
0,2,503173,2,1,4,1,2
0,3,503173,1,1,2,1,1
0,4,503173,1,1,3,1,1
0,4,503173,2,1,3,1,1
0,4,503173,3,1,3,1,1
0,4,503173,4,1,4,1,2
0,4,503173,5,1,4,1,2
0,4,503173,6,1,4,1,2
0,5,503173,1,1,3,1,1
0,5,503173,2,1,3,1,1
0,5,503173,3,1,3,1,1
0,5,503173,4,1,4,1,2
0,5,503173,5,1,4,1,2
0,5,503173,6,1,4,1,2
0,1,503300,1,1,5,1,1
0,1,503300,2,1,5,1,2
0,2,503300,1,1,10,1,1
0,2,503300,2,1,10,1,2
0,3,503300,1,1,6,1,1
0,3,503300,2,1,7,1,1
0,3,503300,3,1,8,1,2
0,3,503300,4,1,9,1,2
0,4,503300,1,1,5,1,3
0,4,503300,2,1,5,1,4
0,5,503300,1,1,10,1,1
0,6,503300,1,1,5,1,1
0,7,503300,1,1,1,1,6
0,7,503300,2,1,2,1,8
0,8,503300,1,1,5,1,3
0,9,503300,1,1,1,1,5
0,9,503300,2,1,2,1,5
0,10,503300,1,1,5,1,1
0,10,503300,2,1,5,1,1
0,10,503300,3,1,5,1,2
0,10,503300,4,1,5,1,2
0,1,504632,1,1,2,1,1
0,1,504632,2,1,3,1,1
0,2,504632,1,1,6,1,2
0,2,504632,2,1,7,1,3
0,3,504632,1,1,4,1,1
0,3,504632,2,1,5,1,1
0,3,504632,3,1,10,1,2
0,3,504632,4,1,11,1,2
0,3,504632,5,1,12,1,3
0,3,504632,6,1,13,1,3
0,4,504632,1,1,8,1,6
0,6,504632,1,1,1,1,2
0,7,504632,1,1,3,1,1
0,8,504632,1,1,2,1,1
0,9,504632,1,1,7,1,3
0,10,504632,1,1,6,1,2
0,11,504632,1,1,2,1,1
0,11,504632,2,1,2,1,1
0,11,504632,3,1,3,1,1
0,11,504632,4,1,3,1,1
0,11,504632,5,1,1,1,2
0,11,504632,6,1,1,1,2
0,11,504632,7,1,1,1,3
0,11,504632,8,1,1,1,3
0,12,504632,1,1,1,1,2
0,13,504632,1,1,1,1,3
0,14,504632,1,1,3,1,1
0,15,504632,1,1,2,1,1
0,1,504643,1,1,4,1,2
0,1,504643,2,1,5,1,3
0,2,504643,1,1,2,1,1
0,2,504643,2,1,3,1,1
0,3,504643,1,1,2,1,1
0,3,504643,2,1,3,1,1
0,4,504643,1,1,1,1,2
0,1,505226,1,1,4,1,3
0,1,505226,2,1,5,1,3
0,2,505226,1,1,11,1,4
0,2,505226,2,1,8,1,5
0,3,505226,1,1,14,1,8
0,3,505226,2,1,14,1,11
0,4,505226,1,1,3,1,1
0,4,505226,2,1,3,1,2
0,4,505226,3,1,8,1,6
0,4,505226,4,1,8,1,7
0,4,505226,5,1,11,1,9
0,4,505226,6,1,11,1,10
0,4,505226,7,1,14,1,12
0,4,505226,8,1,14,1,13
0,5,505226,1,1,3,1,4
0,6,505226,1,1,4,1,3
0,6,505226,2,1,5,1,3
0,7,505226,1,1,11,1,4
0,7,505226,2,1,8,1,5
0,8,505226,1,1,14,1,8
0,1,506683,1,1,2,1,1
0,2,506683,1,1,3,1,1
0,1,506774,1,1,3,1,2
0,2,506774,1,1,2,1,1
0,1,506854,1,1,4,1,3
0,2,506854,1,1,3,1,2
0,3,506854,1,1,2,1,1
0,1,507200,1,1,2,1,1
0,2,507200,1,1,3,1,1
0,2,507200,2,1,4,1,1
0,2,507200,3,1,5,1,1
0,3,507200,1,1,6,1,3
0,3,507200,2,1,9,1,3
0,3,507200,3,1,10,1,3
0,3,507200,4,1,7,1,4
0,3,507200,5,1,11,1,4
0,3,507200,6,1,12,1,4
0,3,507200,7,1,8,1,5
0,3,507200,8,1,13,1,5
0,3,507200,9,1,14,1,5
0,4,507200,1,1,1,1,3
0,4,507200,2,1,1,1,3
0,4,507200,3,1,1,1,4
0,5,507200,1,1,3,1,1
0,5,507200,2,1,3,1,1
0,5,507200,3,1,3,1,1
0,5,507200,4,1,4,1,1
0,5,507200,5,1,4,1,1
0,5,507200,6,1,4,1,1
0,5,507200,7,1,5,1,1
0,5,507200,8,1,5,1,1
0,5,507200,9,1,5,1,1
0,6,507200,1,1,1,1,2
0,6,507200,2,1,1,1,2
0,6,507200,3,1,1,1,2
0,1,536743,1,1,4,1,1
0,1,536743,2,1,3,1,1
0,2,536743,1,1,6,1,4
0,2,536743,2,1,5,1,3
0,3,536743,1,1,7,1,6
0,3,536743,2,1,7,1,5
0,4,536743,1,1,2,1,1
0,5,536743,1,1,8,1,2
0,6,536743,1,1,9,1,8
0,7,536743,1,1,1,1,3
0,8,536743,1,1,4,1,1
0,9,536743,1,1,6,1,4
0,10,536743,6,1,5,1,7
0,1,540545,1,1,3,1,2
0,2,540545,1,1,5,1,2
0,3,540545,1,1,2,1,1
0,4,540545,1,1,5,1,2
0,5,540545,1,1,2,1,1
0,1,540636,1,1,9,1,1
0,1,540636,2,1,10,1,1
0,1,540636,3,1,7,1,2
0,1,540636,4,1,8,1,2
0,2,540636,1,1,5,1,3
0,2,540636,2,1,6,1,4
0,3,540636,1,1,2,1,1
0,4,540636,1,1,4,1,1
0,4,540636,2,1,3,1,2
0,5,540636,1,1,2,1,1
0,5,540636,2,1,1,1,2
0,6,540636,1,1,2,1,3
0,6,540636,2,1,2,1,3
0,6,540636,3,1,1,1,4
0,6,540636,4,1,1,1,4
0,7,540636,1,1,4,1,1
0,7,540636,2,1,3,1,2
0,1,540670,1,1,11,1,9
0,2,540670,1,1,10,1,9
0,2,540670,2,1,12,1,9
0,3,540670,1,1,4,1,1
0,4,540670,1,1,2,1,1
0,4,540670,2,1,3,1,1
0,5,540670,1,1,6,1,5
0,5,540670,2,1,7,1,5
0,6,540670,1,1,5,1,1
0,7,540670,1,1,8,1,5
0,8,540670,1,1,9,1,8
0,1,541424,1,1,1,1,2
0,1,541424,2,1,6,1,3
0,1,541424,3,1,6,1,4
0,1,541424,4,1,6,1,5
0,1,541424,5,1,10,1,8
0,1,541424,6,1,10,1,7
0,1,541424,7,1,10,1,9
0,2,541424,1,1,6,1,2
0,2,541424,2,1,10,1,2
0,3,541424,1,1,11,1,2
0,4,541424,1,1,13,1,11
0,5,541424,1,1,13,1,12
0,6,541424,1,1,2,1,1
0,6,541424,2,1,2,1,1
0,6,541424,3,1,10,1,2
0,6,541424,4,1,10,1,2
0,6,541424,5,1,10,1,2
0,6,541424,6,1,6,1,2
0,6,541424,7,1,6,1,2
0,6,541424,8,1,6,1,2
0,7,541424,1,1,2,1,6
0,7,541424,2,1,2,1,10
0,8,541424,1,1,2,1,1
0,9,541424,1,1,11,1,2
0,10,541424,1,1,13,1,11
0,11,541424,1,1,2,1,6
0,1,542927,1,1,11,1,10
0,2,542927,1,1,9,1,7
0,2,542927,2,1,9,1,8
0,3,542927,1,1,10,1,7
0,3,542927,2,1,11,1,8
0,5,542927,1,1,9,1,7
0,1,543679,1,1,8,1,1
0,1,543679,2,1,9,1,8
0,1,543679,3,1,6,1,5
0,1,543679,4,1,7,1,5
0,1,543679,5,1,13,1,10
0,1,543679,6,1,13,1,11
0,1,543679,7,1,13,1,12
0,2,543679,1,1,8,1,5
0,3,543679,1,1,13,1,5
0,4,543679,1,1,8,1,4
0,5,543679,1,1,4,1,2
0,6,543679,1,1,3,1,2
0,7,543679,1,1,5,1,8
0,8,543679,1,1,8,1,4
0,9,543679,1,1,8,1,1
0,9,543679,2,1,8,1,5
0,9,543679,3,1,5,1,6
0,9,543679,4,1,5,1,6
0,9,543679,5,1,5,1,7
0,9,543679,6,1,5,1,7
0,9,543679,7,1,13,1,5
0,9,543679,8,1,13,1,5
0,9,543679,9,1,13,1,5
0,10,543679,1,1,8,1,1
0,10,543679,2,1,5,1,6
0,10,543679,3,1,13,1,10
0,10,543679,4,1,13,1,10
0,10,543679,5,1,13,1,11
0,11,543679,1,1,4,1,2
0,12,543679,1,1,2,1,3
0,13,543679,1,1,2,1,3
0,14,543679,1,1,4,1,2
0,15,543679,1,1,8,1,4
0,1,544978,1,1,2,1,1
0,1,544978,2,1,3,1,1
0,2,544978,1,1,4,1,2
0,2,544978,2,1,6,1,2
0,2,544978,3,1,7,1,2
0,2,544978,4,1,5,1,3
0,2,544978,5,1,8,1,3
0,2,544978,6,1,9,1,3
0,3,544978,1,1,2,1,1
0,3,544978,2,1,2,1,1
0,3,544978,3,1,2,1,1
0,3,544978,4,1,3,1,1
0,3,544978,5,1,3,1,1
0,3,544978,6,1,3,1,1
0,1,557175,1,1,13,1,5
0,2,557175,1,1,13,1,10
0,3,557175,1,1,10,1,9
0,4,557175,1,1,9,1,1
0,5,557175,1,1,8,1,5
0,6,557175,1,1,6,1,5
0,6,557175,2,1,7,1,5
0,7,557175,1,1,14,1,13
0,7,557175,2,1,15,1,13
0,8,557175,1,1,11,1,10
0,8,557175,2,1,12,1,10
0,9,557175,1,1,4,1,1
0,10,557175,1,1,2,1,1
0,10,557175,2,1,3,1,1
0,11,557175,1,1,13,1,5
0,12,557175,1,1,10,1,9
0,13,557175,1,1,9,1,1
0,14,557175,1,1,5,1,8
0,15,557175,1,1,5,1,6
0,15,557175,2,1,5,1,7
0,16,557175,1,1,5,1,6
0,16,557175,2,1,5,1,7
0,17,557175,1,1,5,1,6
0,18,557175,1,1,13,1,5
0,18,557175,2,1,13,1,5
0,19,557175,1,1,13,1,10
0,19,557175,2,1,13,1,10
0,20,557175,1,1,13,1,14
0,21,557175,1,1,10,1,11
0,21,557175,2,1,10,1,12
0,22,557175,1,1,10,1,9
0,22,557175,2,1,10,1,9
0,23,557175,1,1,10,1,11
0,24,557175,1,1,1,1,4
0,25,557175,1,1,1,1,2
0,25,557175,2,1,1,1,3
0,26,557175,1,1,1,1,2
0,26,557175,2,1,1,1,3
0,27,557175,1,1,1,1,2
0,28,557175,1,1,13,1,5
0,1,557755,1,1,2,1,1
0,2,557755,1,1,3,1,2
0,3,557755,1,1,6,1,2
0,4,557755,1,1,5,1,1
0,5,557755,1,1,4,1,1
0,6,557755,1,1,7,1,3
0,7,557755,1,1,2,1,1
0,8,557755,1,1,2,1,1
0,9,557755,1,1,1,1,2
0,10,557755,1,1,1,1,2
0,11,557755,1,1,3,1,2
0,1,557993,1,1,2,1,1
0,2,557993,1,1,4,1,1
0,3,557993,1,1,3,1,1
0,4,557993,1,1,5,1,2
0,5,557993,1,1,1,1,2
0,6,557993,1,1,1,1,2
0,7,557993,1,1,2,1,1
0,8,557993,1,1,2,1,5
0,1,558134,1,1,2,1,1
0,1,558134,2,1,3,1,1
0,1,558134,3,1,4,1,1
0,1,558134,4,1,5,1,1
0,2,558134,1,1,1,1,2
0,2,558134,2,1,1,1,2
0,2,558134,3,1,1,1,2
0,2,558134,4,1,1,1,3
0,2,558134,5,1,1,1,3
0,2,558134,6,1,1,1,4
0,1,563462,1,1,12,1,9
0,2,563462,1,1,12,1,1
0,3,563462,1,1,9,1,5
0,1,563520,1,1,4,1,2
0,2,563520,1,1,6,1,2
0,3,563520,1,1,10,1,6
0,4,563520,1,1,12,1,6
0,5,563520,1,1,2,1,4
0,6,563520,1,1,6,1,2
0,7,563520,1,1,6,1,2
0,1,563791,1,1,2,1,1
0,2,563791,1,1,3,1,1
0,2,563791,2,1,4,1,1
0,2,563791,3,1,5,1,2
0,2,563791,4,1,6,1,2
0,3,563791,1,1,7,1,3
0,3,563791,2,1,11,1,3
0,3,563791,3,1,12,1,3
0,3,563791,4,1,8,1,4
0,3,563791,5,1,13,1,4
0,3,563791,6,1,14,1,4
0,3,563791,7,1,9,1,5
0,3,563791,8,1,15,1,5
0,3,563791,9,1,16,1,5
0,3,563791,10,1,10,1,6
0,3,563791,11,1,17,1,6
0,3,563791,12,1,18,1,6
0,4,563791,1,1,2,1,1
0,4,563791,2,1,2,1,1
0,4,563791,3,1,1,1,2
0,4,563791,4,1,1,1,2
0,5,563791,1,1,3,1,7
0,5,563791,2,1,3,1,7
0,5,563791,3,1,3,1,11
0,5,563791,4,1,4,1,8
0,5,563791,5,1,4,1,8
0,5,563791,6,1,4,1,13
0,5,563791,7,1,5,1,9
0,5,563791,8,1,5,1,9
0,5,563791,9,1,5,1,15
0,5,563791,10,1,6,1,10
0,5,563791,11,1,6,1,10
0,5,563791,12,1,6,1,17
0,1,563804,1,1,2,1,1
0,2,563804,1,1,6,1,2
0,2,563804,2,1,8,1,2
0,3,563804,1,1,15,1,8
0,3,563804,2,1,16,1,8
0,4,563804,1,1,6,1,3
0,4,563804,2,1,6,1,4
0,4,563804,3,1,6,1,5
0,4,563804,4,1,8,1,7
0,4,563804,5,1,16,1,9
0,4,563804,6,1,15,1,10
0,4,563804,7,1,16,1,11
0,4,563804,8,1,15,1,12
0,4,563804,9,1,15,1,13
0,4,563804,10,1,16,1,14
0,5,563804,1,1,2,1,6
0,6,563804,1,1,2,1,1
0,6,563804,2,1,2,1,1
0,7,563804,1,1,8,1,2
0,8,563804,1,1,8,1,2
0,9,563804,1,1,8,1,15
0,10,563804,1,1,6,1,3
0,10,563804,2,1,6,1,3
0,10,563804,3,1,6,1,4
0,10,563804,4,1,15,1,10
0,10,563804,5,1,15,1,10
0,10,563804,6,1,15,1,12
0,10,563804,7,1,16,1,9
0,10,563804,8,1,16,1,9
0,10,563804,9,1,16,1,11
0,11,563804,1,1,2,1,1
0,1,590181,1,1,3,1,1
0,1,590181,2,1,4,1,2
0,2,590181,1,1,2,1,1
0,3,590181,1,1,1,1,2
0,3,590181,2,1,2,1,1
0,1,590192,1,1,2,1,1
0,2,590192,1,1,3,1,2
0,3,590192,1,1,4,1,3
0,4,590192,1,1,3,1,1
0,5,590192,1,1,3,1,2
0,1,591935,1,1,2,1,1
0,1,591935,2,1,3,1,1
0,2,591935,1,1,4,1,2
0,2,591935,2,1,5,1,3
0,3,591935,1,1,6,1,1
0,3,591935,2,1,7,1,1
0,3,591935,3,1,8,1,2
0,3,591935,4,1,9,1,3
0,3,591935,5,1,10,1,4
0,3,591935,6,1,12,1,4
0,3,591935,7,1,11,1,5
0,3,591935,8,1,13,1,5
0,4,591935,1,1,3,1,1
0,4,591935,2,1,2,1,1
0,5,591935,1,1,1,1,2
0,6,591935,1,1,4,1,2
0,6,591935,2,1,4,1,2
0,6,591935,3,1,5,1,3
0,6,591935,4,1,5,1,3
0,7,591935,1,1,2,1,4
0,7,591935,2,1,3,1,5
0,9,591935,1,1,1,1,2
0,9,591935,2,1,1,1,3
0,1,591979,1,1,7,1,5
0,2,591979,1,1,7,1,1
0,2,591979,2,1,10,1,5
0,3,591979,1,1,11,1,10
0,4,591979,1,1,2,1,1
0,4,591979,2,1,3,1,1
0,4,591979,3,1,4,1,1
0,4,591979,4,1,7,1,6
0,4,591979,5,1,12,1,5
0,4,591979,6,1,10,1,8
0,4,591979,7,1,10,1,9
0,5,591979,1,1,7,1,1
0,5,591979,2,1,5,1,7
0,6,591979,1,1,10,1,5
0,7,591979,1,1,7,1,5
0,7,591979,2,1,5,1,7
0,8,591979,1,1,7,1,1
0,8,591979,2,1,1,1,2
0,8,591979,3,1,1,1,3
0,8,591979,4,1,1,1,4
0,8,591979,5,1,10,1,5
0,8,591979,6,1,10,1,5
0,8,591979,7,1,5,1,10
0,1,592574,1,1,7,1,1
0,1,592574,2,1,8,1,2
0,1,592574,3,1,9,1,3
0,1,592574,4,1,10,1,4
0,2,592574,1,1,11,1,5
0,2,592574,2,1,12,1,5
0,2,592574,3,1,13,1,6
0,2,592574,4,1,14,1,6
0,3,592574,1,1,2,1,1
0,3,592574,2,1,4,1,3
0,4,592574,1,1,3,1,2
0,5,592574,1,1,6,1,1
0,5,592574,2,1,5,1,4
0,6,592574,1,1,6,1,5
0,7,592574,1,1,2,1,1
0,7,592574,2,1,3,1,2
0,8,592574,1,1,1,1,2
0,8,592574,2,1,4,1,3
0,9,592574,1,1,6,1,1
0,9,592574,2,1,5,1,4
0,10,592574,1,1,2,1,1
0,1,593533,1,1,3,1,1
0,1,593533,2,1,4,1,1
0,1,593533,3,1,5,1,1
0,2,593533,1,1,2,1,1
0,3,593533,1,1,1,1,3
0,3,593533,2,1,1,1,3
0,3,593533,3,1,1,1,4
0,4,593533,1,1,1,1,2
0,4,593533,2,1,1,1,2
0,4,593533,3,1,1,1,2
0,1,593544,1,1,2,1,1
0,2,593544,1,1,3,1,1
0,2,593544,2,1,4,1,1
0,2,593544,3,1,5,1,1
0,3,593544,1,1,6,1,2
0,3,593544,2,1,7,1,2
0,4,593544,1,1,1,1,2
0,4,593544,2,1,1,1,2
0,4,593544,3,1,1,1,2
0,5,593544,1,1,2,1,1
0,5,593544,2,1,2,1,1
0,1,593602,1,1,3,1,1
0,2,593602,1,1,2,1,1
0,3,593602,1,1,4,1,1
0,4,593602,1,1,5,1,2
0,5,593602,1,1,6,1,2
0,1,593635,1,1,2,1,1
0,2,593635,1,1,3,1,2
0,3,593635,1,1,4,1,1
0,1,593704,1,1,4,1,1
0,1,593704,2,1,5,1,1
0,2,593704,1,1,3,1,1
0,3,593704,1,1,2,1,1
0,4,593704,1,1,1,1,4
0,5,593704,1,1,1,1,2
0,6,593704,1,1,1,1,3
0,6,593704,2,1,1,1,3
0,1,593759,1,1,4,1,1
0,1,593759,2,1,5,1,1
0,1,593759,3,1,6,1,1
0,2,593759,1,1,2,1,1
0,3,593759,1,1,3,1,2
0,4,593759,1,1,1,1,4
0,4,593759,2,1,1,1,4
0,4,593759,3,1,1,1,5
0,5,593759,1,1,1,1,2
0,5,593759,2,1,1,1,2
0,5,593759,3,1,1,1,2
0,1,593782,1,1,5,1,3
0,1,593782,2,1,6,1,3
0,2,593782,1,1,4,1,3
0,3,593782,1,1,2,1,1
0,4,593782,1,1,3,1,1
0,5,593782,1,1,3,1,4
0,5,593782,2,1,3,1,4
0,6,593782,1,1,3,1,5
0,7,593782,1,1,1,1,2
0,1,594207,1,1,2,1,1
0,1,594207,2,1,3,1,1
0,2,594207,1,1,4,1,1
0,2,594207,2,1,5,1,1
0,3,594207,1,1,6,1,4
0,3,594207,2,1,8,1,4
0,3,594207,3,1,9,1,4
0,3,594207,4,1,7,1,5
0,3,594207,5,1,10,1,5
0,3,594207,6,1,11,1,5
0,4,594207,1,1,1,1,2
0,5,594207,1,1,1,1,4
0,6,594207,1,1,4,1,6
0,6,594207,2,1,4,1,6
0,6,594207,3,1,4,1,8
0,6,594207,4,1,5,1,7
0,6,594207,5,1,5,1,7
0,6,594207,6,1,5,1,10
0,7,594207,1,1,1,1,2
0,7,594207,2,1,1,1,2
0,7,594207,3,1,1,1,3
